pdf_file,page,text,font_size,is_bold,is_italic,rel_y,length,num_words,x,color,heading_level,text_length,starts_with_number,ends_with_colon,all_caps,title_case,has_numbers,has_special_chars,font_size_large,font_size_medium,font_size_small,position_top,position_middle,position_bottom,short_text,medium_text,long_text,single_word,few_words,many_words
file02.pdf,8,"May 31, 2014",9.960000038146973,0,0,0.9074337891858033,12,3,471.57769775390625,0,not_heading,12,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0
file02.pdf,8,© International Software Testing Qualifications Board,6.0,0,0,0.9304166851621686,53,6,76.58399963378906,0,not_heading,53,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
file02.pdf,9,Qualifications Board,9.960000038146973,0,0,0.07786135240034624,20,2,430.75,0,not_heading,20,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
file02.pdf,9,International,9.960000038146973,0,0,0.04877047105268999,13,1,447.9100036621094,0,not_heading,13,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
file02.pdf,9,Overview,12.0,0,0,0.05250000231193774,8,1,74.42400360107422,0,not_heading,8,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
file02.pdf,9,Software Testing,9.960000038146973,0,0,0.0633158731942225,16,2,437.95001220703125,0,not_heading,16,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
file02.pdf,9,Foundation Level Extension –   Agile Tester,9.960000038146973,0,0,0.07190924461441811,43,6,74.42400360107422,0,not_heading,43,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
file02.pdf,9,2.6 Keeping It Current,14.039999961853027,0,0,0.16913354276406645,22,4,70.94400024414062,0,not_heading,22,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0
file02.pdf,9,The software industry changes rapidly. To deal with these changes and to provide the stakeholders with,9.960000038146973,0,0,0.19879574245876735,102,16,70.94400024414062,0,not_heading,102,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
file02.pdf,9,"access to relevant and current information, the ISTQB working groups have created links on the",9.960000038146973,0,0,0.2133459226049558,94,15,70.94400024414062,0,not_heading,94,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,9,"www.istqb.org web site which refer to supporting documents, changes to standards and new occurrences",9.960000038146973,0,0,0.22789610275114425,100,14,70.94400024414062,0,not_heading,100,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,9,in the industry. This information is not examinable under this syllabus.,9.960000038146973,0,0,0.2424462828973327,72,11,70.94400024414062,0,not_heading,72,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,9,Version 2014,9.960000038146973,0,0,0.9074523617522885,12,2,76.58135986328125,0,not_heading,12,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0
file02.pdf,9,Page 9 of 12,9.960000038146973,0,0,0.9074523617522885,12,4,270.1639404296875,0,not_heading,12,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
file02.pdf,9,"May 31, 2014",9.960000038146973,0,0,0.9074523617522885,12,3,471.5750732421875,0,not_heading,12,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0
file02.pdf,9,© International Software Testing Qualifications Board,6.0,0,0,0.9304166851621686,53,6,76.58399963378906,0,not_heading,53,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
file02.pdf,10,Qualifications Board,9.960000038146973,0,0,0.07786135240034624,20,2,430.75,0,not_heading,20,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
file02.pdf,10,International,9.960000038146973,0,0,0.04877047105268999,13,1,447.9100036621094,0,not_heading,13,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
file02.pdf,10,Overview,12.0,0,0,0.05250000231193774,8,1,74.42400360107422,0,not_heading,8,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
file02.pdf,10,Software Testing,9.960000038146973,0,0,0.0633158731942225,16,2,437.95001220703125,0,not_heading,16,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
file02.pdf,10,Foundation Level Extension –   Agile Tester,9.960000038146973,0,0,0.07190924461441811,43,6,74.42400360107422,0,not_heading,43,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
file02.pdf,10,3.  Overview of the Foundation Level Extension –   Agile Tester,15.960000038146973,0,0,0.14835114912553268,63,10,70.94400024414062,0,not_heading,63,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
file02.pdf,10,Syllabus,15.960000038146973,1,0,0.17466903455329663,8,1,106.93380737304688,0,H1,8,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
file02.pdf,10,3.1 Business Outcomes,14.039999961853027,0,0,0.23731536094588462,21,3,70.94400024414062,0,not_heading,21,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0
file02.pdf,10,This section lists the Business Outcomes expected of a candidate who has achieved the Foundation Level,9.960000038146973,0,0,0.26697756064058553,102,16,70.94400024414062,0,not_heading,102,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,10,Extension –   Agile Tester certification.,9.960000038146973,0,0,0.2796665153118095,41,5,70.94400024414062,0,not_heading,41,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
file02.pdf,10,An Agile Tester can…,9.960000038146973,0,0,0.30864102912671637,20,4,70.93403625488281,0,not_heading,20,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
file02.pdf,10,AFM1,9.960000038146973,0,0,0.3395911322699653,4,1,107.77999877929688,0,not_heading,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,10,Collaborate in a cross-functional Agile team being familiar with principles and basic,9.960000038146973,0,0,0.3395911322699653,85,12,145.33999633789062,0,not_heading,85,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,10,practices of Agile software development.,9.960000038146973,0,0,0.354136611476089,40,5,145.33999633789062,0,not_heading,40,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
file02.pdf,10,AFM2,9.960000038146973,0,0,0.3832275313560409,4,1,107.77999877929688,0,not_heading,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,10,Adapt existing testing experience and knowledge to Agile values and principles.,9.960000038146973,0,0,0.3832275313560409,79,11,145.33999633789062,0,not_heading,79,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,10,AFM3,9.960000038146973,0,0,0.4147426720821496,4,1,107.77999877929688,0,not_heading,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,10,Support the Agile team in planning test-related activities.,9.960000038146973,0,0,0.4147426720821496,59,8,145.33999633789062,0,not_heading,59,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,10,AFM4,9.960000038146973,0,0,0.4464093603269018,4,1,107.77999877929688,0,not_heading,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,10,Apply relevant methods and techniques for testing in an Agile project.,9.960000038146973,0,0,0.4464093603269018,70,11,145.33999633789062,0,not_heading,70,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,10,AFM5,9.960000038146973,0,0,0.4780760100393584,4,1,107.77999877929688,0,not_heading,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,10,Assist the Agile team in test automation activities.,9.960000038146973,0,0,0.4780760100393584,52,8,145.33999633789062,0,not_heading,52,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,10,AFM6,9.960000038146973,0,0,0.5097679369377367,4,1,107.77999877929688,0,not_heading,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,10,"Assist business stakeholders in defining understandable and testable user stories,",9.960000038146973,0,0,0.5097679369377367,82,10,145.33999633789062,0,not_heading,82,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,10,"scenarios, requirements and acceptance criteria as appropriate.",9.960000038146973,0,0,0.524161868625217,63,7,145.33999633789062,0,not_heading,63,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,10,AFM7,9.960000038146973,0,0,0.5532527885051689,4,1,107.77999877929688,0,not_heading,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,10,Work and share information with other team members using effective communication,9.960000038146973,0,0,0.5532527885051689,80,11,145.33999633789062,0,not_heading,80,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,10,styles and channels.,9.960000038146973,0,0,0.567798229178997,20,3,145.33999633789062,0,not_heading,20,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
file02.pdf,10,"In general, a Certified Tester Foundation Level –   Agile Tester is expected to have acquired the necessary",9.960000038146973,0,0,0.6103309477218474,107,17,70.94400024414062,0,not_heading,107,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,10,skills to working effectively within an Agile team and environment.,9.960000038146973,0,0,0.6267423148107047,67,10,70.9439697265625,0,not_heading,67,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,10,3.2 Content,14.039999961853027,0,0,0.6729846530490451,11,2,70.94400024414062,0,H1,11,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0
file02.pdf,10,Chapter 1: Agile Software Development,9.960000038146973,0,0,0.7026845758611505,37,5,70.94400024414062,0,not_heading,37,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
file02.pdf,10,,9.960000038146973,0,0,0.7162790009469697,1,1,88.94171905517578,0,not_heading,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,10,The tester should remember the basic concept of Agile software development based on the Agile,9.960000038146973,0,0,0.7181401878896386,93,15,106.34184265136719,0,not_heading,93,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,10,Manifesto.,9.960000038146973,0,0,0.732539475566209,10,1,106.93944549560547,0,not_heading,10,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,10,,9.960000038146973,0,0,0.7461339006520281,1,1,88.94172668457031,0,not_heading,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,10,The tester should understand the advantages of the whole-team approach and the benefits of,9.960000038146973,0,0,0.747995087594697,90,14,106.34184265136719,0,not_heading,90,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,10,early and frequent feedback.,9.960000038146973,0,0,0.7623942982066761,28,4,106.93944549560547,0,not_heading,28,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
file02.pdf,10,,9.960000038146973,0,0,0.7759887232924952,1,1,88.94172668457031,0,not_heading,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,10,The tester should recall Agile software development approaches.,9.960000038146973,0,0,0.7778499102351641,63,8,106.34184265136719,0,not_heading,63,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,10,,9.960000038146973,0,0,0.7914443353209832,1,1,88.94172668457031,0,not_heading,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,10,The tester should be able to write testable user stories in collaboration with developers and,9.960000038146973,0,0,0.7933055222636521,93,15,106.34184265136719,0,not_heading,93,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,10,business representatives.,9.960000038146973,0,0,0.8077048099402225,25,2,106.93944549560547,0,not_heading,25,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
file02.pdf,10,,9.960000038146973,0,0,0.8212992350260416,1,1,88.94172668457031,0,not_heading,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
file02.pdf,10,The tester should understand how retrospectives can be used as a mechanism for process,9.960000038146973,0,0,0.8231604219687105,86,14,106.34184265136719,0,not_heading,86,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
file02.pdf,10,improvement in Agile projects.,9.960000038146973,0,0,0.8375596325806897,30,4,106.93944549560547,0,not_heading,30,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
file02.pdf,10,,9.960000038146973,0,0,0.8511540576665089,1,1,88.94172668457031,0,not_heading,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
file02.pdf,10,The tester should understand the use and purpose of continuous integration.,9.960000038146973,0,0,0.8530152446091778,75,11,106.34184265136719,0,not_heading,75,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
file02.pdf,10,,9.960000038146973,0,0,0.8666096696949969,1,1,88.94172668457031,0,not_heading,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
file02.pdf,10,"The tester should know the differences between iteration and release planning, and how a tester",9.960000038146973,0,0,0.8684708566376658,95,15,106.34184265136719,0,not_heading,95,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
file02.pdf,10,adds value in each of these activities.,9.960000038146973,0,0,0.8828700672496449,39,7,106.93944549560547,0,not_heading,39,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
file02.pdf,10,Version 2014,9.960000038146973,0,0,0.907468314122672,12,2,76.58135986328125,0,not_heading,12,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0
file02.pdf,10,Page 10 of 12,9.960000038146973,0,0,0.907468314122672,13,4,267.64404296875,0,not_heading,13,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
file02.pdf,10,"May 31, 2014",9.960000038146973,0,0,0.907468314122672,12,3,471.5750732421875,0,not_heading,12,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0
file02.pdf,10,© International Software Testing Qualifications Board,6.0,0,0,0.9304166851621686,53,6,76.58399963378906,0,not_heading,53,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
file02.pdf,11,International,9.960000038146973,0,0,0.04877047105268999,13,1,447.9100036621094,0,not_heading,13,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
file02.pdf,11,Overview,12.0,0,0,0.05250000231193774,8,1,74.42400360107422,0,not_heading,8,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
file02.pdf,11,Software Testing,9.960000038146973,0,0,0.0633158731942225,16,2,437.95001220703125,0,not_heading,16,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
file02.pdf,11,Foundation Level Extension –   Agile Tester,9.960000038146973,0,0,0.07190924461441811,43,6,74.42400360107422,0,not_heading,43,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
file02.pdf,11,Qualifications,9.960000038146973,0,0,0.07786135240034624,14,1,430.75,0,not_heading,14,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
file02.pdf,11,Board,9.960000038146973,0,0,0.07786135240034624,5,1,493.54779052734375,0,not_heading,5,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
file02.pdf,11,"Chapter 2: Fundamental Agile Testing Principles, Practices, and Processes",9.960000038146973,0,0,0.13743205022330235,73,9,70.94400024414062,0,not_heading,73,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
file02.pdf,11,,9.960000038146973,0,0,0.15102645604297368,1,1,88.94171905517578,0,not_heading,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
file02.pdf,11,The tester should be able to describe the differences between testing activities in Agile projects,9.960000038146973,0,0,0.15288766225179037,98,15,106.34184265136719,0,not_heading,98,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
file02.pdf,11,and non-Agile projects.,9.960000038146973,0,0,0.16743785203105271,23,3,106.93944549560547,0,not_heading,23,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
file02.pdf,11,,9.960000038146973,0,0,0.18088134611495818,1,1,88.94172668457031,0,not_heading,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
file02.pdf,11,The tester should be able to describe how development and testing activities are integrated in,9.960000038146973,0,0,0.18274257158992266,94,15,106.34184265136719,0,not_heading,94,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
file02.pdf,11,Agile projects.,9.960000038146973,0,0,0.1972927517361111,15,2,106.93944549560547,0,not_heading,15,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
file02.pdf,11,,9.960000038146973,0,0,0.21088713828963462,1,1,88.94172668457031,0,not_heading,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,11,The tester should be able to describe the role of independent testing in Agile projects.,9.960000038146973,0,0,0.21274836376459913,88,15,106.34184265136719,0,not_heading,88,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,11,,9.960000038146973,0,0,0.22619185784850457,1,1,88.94172668457031,0,not_heading,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,11,The tester should be able to describe the tools and techniques used to communicate the status of,9.960000038146973,0,0,0.22805308332346907,96,17,106.34184265136719,0,not_heading,96,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,11,"testing in an Agile project, including test progress and product quality.",9.960000038146973,0,0,0.24260326346965752,73,11,106.93944549560547,0,not_heading,73,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,11,,9.960000038146973,0,0,0.256046757553563,1,1,88.94172668457031,0,not_heading,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,11,The tester should be able to describe the process of evolving tests across multiple iterations and,9.960000038146973,0,0,0.25790798302852747,98,16,106.34184265136719,0,not_heading,98,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,11,explain why test automation is important to manage regression risk in Agile projects.,9.960000038146973,0,0,0.2724581631747159,85,13,106.93944549560547,0,not_heading,85,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,11,,9.960000038146973,0,0,0.28609023431334835,1,1,88.94172668457031,0,not_heading,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,11,"The tester should understand the skills (people, domain, and testing) of a tester in an Agile team.",9.960000038146973,0,0,0.2879514597883128,99,17,106.34184265136719,0,not_heading,99,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,11,,9.960000038146973,0,0,0.30139495387221826,1,1,88.94172668457031,0,not_heading,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,11,The tester should be able to understand the role of a tester within an Agile team.,9.960000038146973,0,0,0.30325617934718274,82,16,106.34184265136719,0,not_heading,82,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,11,"Chapter 3: Agile Testing Methods, Techniques, and Tools",9.960000038146973,0,0,0.33219300857698075,55,8,70.94400024414062,0,not_heading,55,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,11,,9.960000038146973,0,0,0.34578739513050427,1,1,88.94171905517578,0,not_heading,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,11,"The tester should be able to recall the concepts of test-driven development, acceptance test-",9.960000038146973,0,0,0.34764862060546875,93,14,106.34184265136719,0,not_heading,93,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,11,"driven development, and behavior-driven development.",9.960000038146973,0,0,0.3621987622193616,52,5,106.93944549560547,0,not_heading,52,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
file02.pdf,11,,9.960000038146973,0,0,0.3757931487728851,1,1,88.94172668457031,0,not_heading,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,11,The tester should be able to recall the concepts of the test pyramid.,9.960000038146973,0,0,0.3776543742478496,69,13,106.34184265136719,0,not_heading,69,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,11,,9.960000038146973,0,0,0.39109782979945945,1,1,88.94172668457031,0,not_heading,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,11,The tester should be able to summarize the testing quadrants and their relationships with testing,9.960000038146973,0,0,0.39295905527442393,97,15,106.34184265136719,0,not_heading,97,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,11,levels and testing types.,9.960000038146973,0,0,0.4073583044186987,25,4,106.93944549560547,0,not_heading,25,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
file02.pdf,11,,9.960000038146973,0,0,0.4209526909722222,1,1,88.94172668457031,0,not_heading,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,11,"For a given Agile project, the tester should be able to work as a tester in a Scrum team.",9.960000038146973,0,0,0.4228139164471867,89,19,106.34184265136719,0,not_heading,89,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,11,,9.960000038146973,0,0,0.4364083030007102,1,1,88.94172668457031,0,not_heading,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,11,The tester should be able to assess quality risks within an Agile project.,9.960000038146973,0,0,0.43826952847567474,74,13,106.34184265136719,0,not_heading,74,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,11,,9.960000038146973,0,0,0.45171298402728455,1,1,88.94172668457031,0,not_heading,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,11,The tester should be able to estimate testing effort based on iteration content and quality risks.,9.960000038146973,0,0,0.453574209502249,98,16,106.34184265136719,0,not_heading,98,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,11,,9.960000038146973,0,0,0.46716859605577254,1,1,88.94172668457031,0,not_heading,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,11,The tester should be able to interpret relevant information to support testing activities.,9.960000038146973,0,0,0.4690298215307371,90,13,106.34184265136719,0,not_heading,90,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,11,,9.960000038146973,0,0,0.4824732770823469,1,1,88.94172668457031,0,not_heading,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,11,The tester should be able to explain to business stakeholders how to define testable acceptance,9.960000038146973,0,0,0.4843345025573114,95,15,106.34184265136719,0,not_heading,95,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,11,criteria.,9.960000038146973,0,0,0.49875891329062105,9,1,106.93944549560547,0,not_heading,9,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,11,,9.960000038146973,0,0,0.5123532998441446,1,1,88.94172668457031,0,not_heading,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,11,"Given a user story, the tester should be able to write acceptance test-driven development test",9.960000038146973,0,0,0.514214525319109,94,15,106.34184265136719,0,not_heading,94,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,11,cases.,9.960000038146973,0,0,0.528764666933002,6,1,106.93944549560547,0,not_heading,6,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,11,,9.960000038146973,0,0,0.5423590534865254,1,1,88.94172668457031,0,not_heading,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,11,"For both functional and non-functional behavior, the tester should be able to write test cases using",9.960000038146973,0,0,0.54422027896149,100,16,106.34184265136719,0,not_heading,100,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,11,black box test design techniques based on given user stories.,9.960000038146973,0,0,0.5586195281057647,61,10,106.93944549560547,0,not_heading,61,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,11,,9.960000038146973,0,0,0.5722139146592882,1,1,88.94172668457031,0,not_heading,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,11,The tester should be able to perform exploratory testing to support the testing of an Agile project.,9.960000038146973,0,0,0.5740751401342526,100,17,106.34184265136719,0,not_heading,100,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,11,,9.960000038146973,0,0,0.5875185956858625,1,1,88.94172668457031,0,not_heading,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
file02.pdf,11,The tester should be able to recall different tools available to testers according to their purpose,9.960000038146973,0,0,0.589379821160827,99,16,106.34184265136719,0,not_heading,99,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file02.pdf,11,and to activities in Agile projects.,9.960000038146973,0,0,0.6039299627747199,36,6,106.93944549560547,0,not_heading,36,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
file02.pdf,11,Version 2014,9.960000038146973,0,0,0.907508773033065,12,2,76.58135986328125,0,not_heading,12,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0
file02.pdf,11,Page 11 of 12,9.960000038146973,0,0,0.907508773033065,13,4,267.64404296875,0,not_heading,13,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
file02.pdf,11,"May 31, 2014",9.960000038146973,0,0,0.907508773033065,12,3,471.5750732421875,0,not_heading,12,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0
file02.pdf,11,© International Software Testing Qualifications Board,6.0,0,0,0.9304166851621686,53,6,76.58399963378906,0,not_heading,53,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
file02.pdf,12,Qualifications Board,9.960000038146973,0,0,0.07786135240034624,20,2,430.75,0,not_heading,20,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
file02.pdf,12,International,9.960000038146973,0,0,0.04877047105268999,13,1,447.9100036621094,0,not_heading,13,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
file02.pdf,12,Overview,12.0,0,0,0.05250000231193774,8,1,74.42400360107422,0,not_heading,8,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
file02.pdf,12,Software Testing,9.960000038146973,0,0,0.0633158731942225,16,2,437.95001220703125,0,not_heading,16,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
file02.pdf,12,Foundation Level Extension –   Agile Tester,9.960000038146973,0,0,0.07190924461441811,43,6,74.42400360107422,0,not_heading,43,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
file02.pdf,12,4.  References,15.960000038146973,0,0,0.15527295584630485,14,2,70.94400024414062,0,H1,14,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0
file02.pdf,12,4.1 Trademarks,14.039999961853027,0,0,0.21640627311937738,14,2,70.94400024414062,0,H1,14,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0
file02.pdf,12,The following registered trademarks and service marks are used in this document:,9.960000038146973,0,0,0.2460684728140783,80,12,70.94400024414062,0,not_heading,80,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
